latitude,longitude,timestamp
31.13662,-81.5801,2023-12-11T21:58:42Z
31.13678,-81.58042,2023-12-11T21:58:44Z
31.13708,-81.58125,2023-12-11T21:58:49Z
31.13716,-81.58146,2023-12-11T21:58:50Z
31.13716,-81.58146,2023-12-11T21:58:50Z
31.13784,-81.58108,2023-12-11T21:58:55Z
31.13791,-81.58104,2023-12-11T21:58:56Z
31.13856,-81.58067,2023-12-11T21:59:00Z
31.13884,-81.58054,2023-12-11T21:59:02Z
31.1389,-81.58051,2023-12-11T21:59:03Z
31.13905,-81.58043,2023-12-11T21:59:04Z
31.13921,-81.58034,2023-12-11T21:59:05Z
31.13927,-81.58023,2023-12-11T21:59:06Z
31.13947,-81.58015,2023-12-11T21:59:07Z
31.13947,-81.58015,2023-12-11T21:59:07Z
31.13953,-81.58003,2023-12-11T21:59:08Z
31.13957,-81.57985,2023-12-11T21:59:09Z
31.13913,-81.5788,2023-12-11T21:59:16Z
31.13882,-81.57804,2023-12-11T21:59:21Z
31.13882,-81.57804,2023-12-11T21:59:21Z
31.13862,-81.57771,2023-12-11T21:59:23Z
31.13846,-81.5775,2023-12-11T21:59:25Z
31.13835,-81.57738,2023-12-11T21:59:26Z
31.13824,-81.57729,2023-12-11T21:59:26Z
31.1381,-81.57721,2023-12-11T21:59:28Z
31.13798,-81.57715,2023-12-11T21:59:28Z
31.13785,-81.5771,2023-12-11T21:59:29Z
31.13771,-81.57707,2023-12-11T21:59:30Z
31.13759,-81.57707,2023-12-11T21:59:31Z
31.1373,-81.57706,2023-12-11T21:59:33Z
31.13699,-81.57707,2023-12-11T21:59:35Z
31.13656,-81.57708,2023-12-11T21:59:38Z
31.13599,-81.57709,2023-12-11T21:59:42Z
31.13558,-81.57709,2023-12-11T21:59:44Z
31.13543,-81.5771,2023-12-11T21:59:45Z
31.13528,-81.57713,2023-12-11T21:59:46Z
31.13511,-81.57717,2023-12-11T21:59:48Z
31.13488,-81.57722,2023-12-11T21:59:49Z
31.13469,-81.5773,2023-12-11T21:59:51Z
31.13451,-81.57738,2023-12-11T21:59:52Z
31.13434,-81.57748,2023-12-11T21:59:53Z
31.13424,-81.57754,2023-12-11T21:59:54Z
31.13373,-81.57786,2023-12-11T21:59:58Z
31.13288,-81.57839,2023-12-11T22:00:04Z
31.13176,-81.57908,2023-12-11T22:00:13Z
31.13137,-81.57933,2023-12-11T22:00:16Z
31.12987,-81.58016,2023-12-11T22:00:27Z
31.11922,-81.58698,2023-12-11T22:01:48Z
31.11856,-81.58741,2023-12-11T22:01:53Z
31.11808,-81.58772,2023-12-11T22:01:56Z
31.11794,-81.58781,2023-12-11T22:01:57Z
31.11712,-81.58832,2023-12-11T22:02:04Z
31.1165,-81.58872,2023-12-11T22:02:08Z
31.1084,-81.59391,2023-12-11T22:03:10Z
31.10717,-81.59467,2023-12-11T22:03:19Z
31.10717,-81.59467,2023-12-11T22:03:19Z
31.10264,-81.5976,2023-12-11T22:03:54Z
31.09482,-81.60261,2023-12-11T22:04:53Z
31.09467,-81.6027,2023-12-11T22:04:54Z
31.09268,-81.60407,2023-12-11T22:05:10Z
31.09237,-81.60431,2023-12-11T22:05:12Z
31.0908,-81.60549,2023-12-11T22:05:25Z
31.08992,-81.60625,2023-12-11T22:05:32Z
31.08992,-81.60625,2023-12-11T22:05:32Z
31.08992,-81.60625,2023-12-11T22:05:32Z
31.08866,-81.60733,2023-12-11T22:05:43Z
31.08594,-81.60995,2023-12-11T22:06:06Z
31.0837,-81.61228,2023-12-11T22:06:26Z
31.08017,-81.61577,2023-12-11T22:06:57Z
31.0784,-81.61755,2023-12-11T22:07:13Z
31.07284,-81.62325,2023-12-11T22:08:02Z
31.07085,-81.62519,2023-12-11T22:08:19Z
31.06123,-81.63492,2023-12-11T22:09:44Z
31.06123,-81.63492,2023-12-11T22:09:44Z
31.06004,-81.63613,2023-12-11T22:09:55Z
31.05268,-81.64354,2023-12-11T22:10:59Z
31.04834,-81.64788,2023-12-11T22:11:38Z
31.04716,-81.64891,2023-12-11T22:11:47Z
31.04657,-81.64937,2023-12-11T22:11:52Z
31.04596,-81.6498,2023-12-11T22:11:57Z
31.04487,-81.65052,2023-12-11T22:12:05Z
31.04372,-81.65116,2023-12-11T22:12:14Z
31.04263,-81.65169,2023-12-11T22:12:22Z
31.04195,-81.65197,2023-12-11T22:12:26Z
31.04123,-81.65223,2023-12-11T22:12:32Z
31.0406,-81.65245,2023-12-11T22:12:36Z
31.03989,-81.65267,2023-12-11T22:12:41Z
31.03859,-81.65301,2023-12-11T22:12:50Z
31.03613,-81.6537,2023-12-11T22:13:07Z
31.03313,-81.65452,2023-12-11T22:13:27Z
31.02836,-81.65583,2023-12-11T22:14:00Z
31.02555,-81.65661,2023-12-11T22:14:19Z
31.01804,-81.65867,2023-12-11T22:15:11Z
31.0163,-81.65915,2023-12-11T22:15:22Z
31.01603,-81.65922,2023-12-11T22:15:24Z
30.99286,-81.66559,2023-12-11T22:18:03Z
30.98984,-81.66655,2023-12-11T22:18:24Z
30.98754,-81.66743,2023-12-11T22:18:40Z
30.98424,-81.66898,2023-12-11T22:19:04Z
30.9823,-81.66995,2023-12-11T22:19:18Z
30.9682,-81.67671,2023-12-11T22:21:00Z
30.96337,-81.67903,2023-12-11T22:21:35Z
30.95963,-81.68083,2023-12-11T22:22:02Z
30.95751,-81.68181,2023-12-11T22:22:17Z
30.95527,-81.68286,2023-12-11T22:22:33Z
30.95439,-81.6833,2023-12-11T22:22:39Z
30.95351,-81.68376,2023-12-11T22:22:46Z
30.95233,-81.68434,2023-12-11T22:22:54Z
30.95048,-81.68523,2023-12-11T22:23:08Z
30.94966,-81.68559,2023-12-11T22:23:13Z
30.94966,-81.68559,2023-12-11T22:23:13Z
30.94905,-81.68582,2023-12-11T22:23:18Z
30.94826,-81.68608,2023-12-11T22:23:23Z
30.94751,-81.68626,2023-12-11T22:23:28Z
30.94751,-81.68626,2023-12-11T22:23:28Z
30.94751,-81.68626,2023-12-11T22:23:28Z
30.94711,-81.68636,2023-12-11T22:23:31Z
30.94587,-81.68657,2023-12-11T22:23:39Z
30.94545,-81.6866,2023-12-11T22:23:42Z
30.94481,-81.68662,2023-12-11T22:23:46Z
30.93813,-81.68659,2023-12-11T22:24:31Z
30.93661,-81.68658,2023-12-11T22:24:41Z
30.92662,-81.68654,2023-12-11T22:25:48Z
30.91238,-81.68645,2023-12-11T22:27:23Z
30.91196,-81.68645,2023-12-11T22:27:26Z
30.90295,-81.68642,2023-12-11T22:28:26Z
30.89858,-81.6864,2023-12-11T22:28:55Z
30.89569,-81.68638,2023-12-11T22:29:14Z
30.89245,-81.68637,2023-12-11T22:29:36Z
30.88791,-81.68636,2023-12-11T22:30:06Z
30.88308,-81.68632,2023-12-11T22:30:38Z
30.8809,-81.68628,2023-12-11T22:30:53Z
30.87961,-81.6862,2023-12-11T22:31:01Z
30.87831,-81.68604,2023-12-11T22:31:10Z
30.87697,-81.68581,2023-12-11T22:31:19Z
30.87565,-81.68551,2023-12-11T22:31:28Z
30.87476,-81.68528,2023-12-11T22:31:34Z
30.87325,-81.68481,2023-12-11T22:31:45Z
30.87228,-81.68447,2023-12-11T22:31:51Z
30.87075,-81.68386,2023-12-11T22:32:02Z
30.8698,-81.68343,2023-12-11T22:32:09Z
30.85461,-81.67619,2023-12-11T22:33:59Z
30.85144,-81.67468,2023-12-11T22:34:21Z
30.84712,-81.67261,2023-12-11T22:34:53Z
30.84381,-81.67105,2023-12-11T22:35:16Z
30.84277,-81.67063,2023-12-11T22:35:24Z
30.84224,-81.67044,2023-12-11T22:35:27Z
30.84171,-81.67028,2023-12-11T22:35:31Z
30.84098,-81.67008,2023-12-11T22:35:36Z
30.83966,-81.66979,2023-12-11T22:35:45Z
30.83836,-81.6695,2023-12-11T22:35:54Z
30.8371,-81.66925,2023-12-11T22:36:02Z
30.83093,-81.66792,2023-12-11T22:36:44Z
30.83093,-81.66792,2023-12-11T22:36:44Z
30.81997,-81.66554,2023-12-11T22:37:59Z
30.81613,-81.66467,2023-12-11T22:38:25Z
30.8032,-81.66188,2023-12-11T22:39:52Z
30.79893,-81.66097,2023-12-11T22:40:21Z
30.79605,-81.66034,2023-12-11T22:40:41Z
30.79114,-81.65929,2023-12-11T22:41:14Z
30.79026,-81.65909,2023-12-11T22:41:20Z
30.78976,-81.65898,2023-12-11T22:41:24Z
30.78922,-81.65887,2023-12-11T22:41:27Z
30.78852,-81.65872,2023-12-11T22:41:32Z
30.78852,-81.65872,2023-12-11T22:41:32Z
30.78852,-81.65872,2023-12-11T22:41:32Z
30.77167,-81.65509,2023-12-11T22:43:26Z
30.76364,-81.65339,2023-12-11T22:44:21Z
30.75901,-81.65243,2023-12-11T22:44:52Z
30.75442,-81.65144,2023-12-11T22:45:23Z
30.75411,-81.65138,2023-12-11T22:45:25Z
30.75368,-81.65131,2023-12-11T22:45:28Z
30.75347,-81.65129,2023-12-11T22:45:30Z
30.75305,-81.65126,2023-12-11T22:45:33Z
30.75252,-81.65124,2023-12-11T22:45:36Z
30.75221,-81.65125,2023-12-11T22:45:38Z
30.75178,-81.65127,2023-12-11T22:45:41Z
30.75125,-81.65133,2023-12-11T22:45:45Z
30.75081,-81.6514,2023-12-11T22:45:48Z
30.7504,-81.65147,2023-12-11T22:45:50Z
30.7499,-81.6516,2023-12-11T22:45:54Z
30.74947,-81.65174,2023-12-11T22:45:57Z
30.74918,-81.65186,2023-12-11T22:45:59Z
30.74877,-81.65203,2023-12-11T22:46:02Z
30.74847,-81.65218,2023-12-11T22:46:04Z
30.7469,-81.65299,2023-12-11T22:46:15Z
30.74583,-81.65354,2023-12-11T22:46:23Z
30.74558,-81.65368,2023-12-11T22:46:25Z
30.74452,-81.65423,2023-12-11T22:46:33Z
30.7425,-81.6553,2023-12-11T22:46:48Z
30.7376,-81.65787,2023-12-11T22:47:23Z
30.73141,-81.66112,2023-12-11T22:48:09Z
30.73141,-81.66112,2023-12-11T22:48:09Z
30.72641,-81.66373,2023-12-11T22:48:45Z
30.72242,-81.66584,2023-12-11T22:49:15Z
30.71605,-81.66919,2023-12-11T22:50:01Z
30.71605,-81.66919,2023-12-11T22:50:01Z
30.71473,-81.66986,2023-12-11T22:50:11Z
30.7127,-81.67091,2023-12-11T22:50:26Z
30.71209,-81.67125,2023-12-11T22:50:30Z
30.71172,-81.67144,2023-12-11T22:50:33Z
30.71072,-81.67195,2023-12-11T22:50:40Z
30.70908,-81.67282,2023-12-11T22:50:52Z
30.70486,-81.67503,2023-12-11T22:51:23Z
30.70382,-81.67556,2023-12-11T22:51:31Z
30.70306,-81.67588,2023-12-11T22:51:36Z
30.70195,-81.67628,2023-12-11T22:51:44Z
30.70148,-81.67642,2023-12-11T22:51:47Z
30.70076,-81.67659,2023-12-11T22:51:52Z
30.70001,-81.67674,2023-12-11T22:51:57Z
30.69949,-81.67681,2023-12-11T22:52:00Z
30.69896,-81.67686,2023-12-11T22:52:04Z
30.69821,-81.6769,2023-12-11T22:52:09Z
30.69746,-81.67691,2023-12-11T22:52:14Z
30.69675,-81.67687,2023-12-11T22:52:19Z
30.69603,-81.67679,2023-12-11T22:52:24Z
30.69504,-81.67661,2023-12-11T22:52:30Z
30.69403,-81.67637,2023-12-11T22:52:37Z
30.69319,-81.67611,2023-12-11T22:52:43Z
30.69161,-81.67555,2023-12-11T22:52:54Z
30.67897,-81.67108,2023-12-11T22:54:22Z
30.67897,-81.67108,2023-12-11T22:54:22Z
30.66391,-81.66576,2023-12-11T22:56:07Z
30.66371,-81.66569,2023-12-11T22:56:08Z
30.66337,-81.66557,2023-12-11T22:56:11Z
30.65866,-81.66391,2023-12-11T22:56:44Z
30.65422,-81.66234,2023-12-11T22:57:15Z
30.62996,-81.65379,2023-12-11T23:00:04Z
30.62338,-81.65147,2023-12-11T23:00:50Z
30.62338,-81.65147,2023-12-11T23:00:50Z
30.61954,-81.65014,2023-12-11T23:01:16Z
30.61913,-81.64999,2023-12-11T23:01:19Z
30.61451,-81.64834,2023-12-11T23:01:52Z
30.61251,-81.64765,2023-12-11T23:02:05Z
30.6066,-81.64558,2023-12-11T23:02:47Z
30.60552,-81.64527,2023-12-11T23:02:54Z
30.60442,-81.64502,2023-12-11T23:03:02Z
30.60442,-81.64502,2023-12-11T23:03:02Z
30.60442,-81.64502,2023-12-11T23:03:02Z
30.60439,-81.64502,2023-12-11T23:03:02Z
30.60332,-81.64486,2023-12-11T23:03:09Z
30.60217,-81.64474,2023-12-11T23:03:17Z
30.60111,-81.64471,2023-12-11T23:03:24Z
30.60056,-81.64471,2023-12-11T23:03:27Z
30.59977,-81.64475,2023-12-11T23:03:33Z
30.59896,-81.64483,2023-12-11T23:03:38Z
30.58868,-81.6464,2023-12-11T23:04:47Z
30.58781,-81.64653,2023-12-11T23:04:53Z
30.58418,-81.64706,2023-12-11T23:05:17Z
30.58305,-81.64714,2023-12-11T23:05:25Z
30.5819,-81.64714,2023-12-11T23:05:33Z
30.58045,-81.64704,2023-12-11T23:05:42Z
30.57901,-81.64682,2023-12-11T23:05:52Z
30.5766,-81.64625,2023-12-11T23:06:09Z
30.5749,-81.64583,2023-12-11T23:06:20Z
30.57245,-81.64522,2023-12-11T23:06:37Z
30.54631,-81.63873,2023-12-11T23:09:35Z
30.54405,-81.63828,2023-12-11T23:09:50Z
30.54302,-81.63809,2023-12-11T23:09:57Z
30.54249,-81.638,2023-12-11T23:10:01Z
30.5405,-81.6377,2023-12-11T23:10:14Z
30.53098,-81.63667,2023-12-11T23:11:18Z
30.52224,-81.63573,2023-12-11T23:12:17Z
30.52216,-81.63573,2023-12-11T23:12:17Z
30.52216,-81.63573,2023-12-11T23:12:17Z
30.51781,-81.63525,2023-12-11T23:12:46Z
30.51741,-81.63521,2023-12-11T23:12:49Z
30.51347,-81.6348,2023-12-11T23:13:15Z
30.51152,-81.63457,2023-12-11T23:13:29Z
30.51061,-81.63451,2023-12-11T23:13:35Z
30.50942,-81.63448,2023-12-11T23:13:43Z
30.50858,-81.63452,2023-12-11T23:13:48Z
30.50774,-81.63462,2023-12-11T23:13:54Z
30.50676,-81.63481,2023-12-11T23:14:00Z
30.50596,-81.63501,2023-12-11T23:14:06Z
30.5051,-81.63529,2023-12-11T23:14:12Z
30.50416,-81.63567,2023-12-11T23:14:19Z
30.50307,-81.63618,2023-12-11T23:14:26Z
30.50013,-81.63752,2023-12-11T23:14:47Z
30.49337,-81.64063,2023-12-11T23:15:36Z
30.49239,-81.64105,2023-12-11T23:15:43Z
30.49162,-81.64136,2023-12-11T23:15:48Z
30.49082,-81.64164,2023-12-11T23:15:54Z
30.48911,-81.64217,2023-12-11T23:16:06Z
30.48821,-81.64239,2023-12-11T23:16:12Z
30.4873,-81.64258,2023-12-11T23:16:18Z
30.48619,-81.64283,2023-12-11T23:16:26Z
30.48564,-81.64295,2023-12-11T23:16:29Z
30.48564,-81.64295,2023-12-11T23:16:29Z
30.48183,-81.64376,2023-12-11T23:16:55Z
30.48131,-81.64387,2023-12-11T23:16:59Z
30.47846,-81.64446,2023-12-11T23:17:18Z
30.47741,-81.64468,2023-12-11T23:17:25Z
30.47583,-81.64503,2023-12-11T23:17:36Z
30.47442,-81.64537,2023-12-11T23:17:45Z
30.47254,-81.64589,2023-12-11T23:17:58Z
30.47026,-81.64654,2023-12-11T23:18:14Z
30.46829,-81.64711,2023-12-11T23:18:28Z
30.46829,-81.64711,2023-12-11T23:18:28Z
30.46772,-81.64738,2023-12-11T23:18:32Z
30.46691,-81.64766,2023-12-11T23:18:37Z
30.46612,-81.64791,2023-12-11T23:18:43Z
30.46581,-81.64802,2023-12-11T23:18:45Z
30.46333,-81.6488,2023-12-11T23:19:02Z
30.46302,-81.64889,2023-12-11T23:19:04Z
30.46287,-81.64892,2023-12-11T23:19:05Z
30.46271,-81.64896,2023-12-11T23:19:06Z
30.46253,-81.64898,2023-12-11T23:19:08Z
30.46238,-81.649,2023-12-11T23:19:09Z
30.46223,-81.649,2023-12-11T23:19:10Z
30.46199,-81.649,2023-12-11T23:19:11Z
30.46178,-81.64898,2023-12-11T23:19:13Z
30.46159,-81.64894,2023-12-11T23:19:14Z
30.46137,-81.64886,2023-12-11T23:19:15Z
30.46115,-81.64879,2023-12-11T23:19:17Z
30.46093,-81.64869,2023-12-11T23:19:18Z
30.46073,-81.64859,2023-12-11T23:19:20Z
30.46056,-81.64849,2023-12-11T23:19:21Z
30.46037,-81.64835,2023-12-11T23:19:23Z
30.46017,-81.64821,2023-12-11T23:19:24Z
30.46003,-81.64807,2023-12-11T23:19:25Z
30.45986,-81.6479,2023-12-11T23:19:27Z
30.45969,-81.64771,2023-12-11T23:19:29Z
30.45949,-81.64744,2023-12-11T23:19:31Z
30.45938,-81.64726,2023-12-11T23:19:32Z
30.45927,-81.64707,2023-12-11T23:19:33Z
30.45918,-81.64688,2023-12-11T23:19:34Z
30.45908,-81.64669,2023-12-11T23:19:36Z
30.459,-81.64645,2023-12-11T23:19:37Z
30.45892,-81.64621,2023-12-11T23:19:39Z
30.45888,-81.64605,2023-12-11T23:19:40Z
30.45884,-81.64585,2023-12-11T23:19:41Z
30.45881,-81.64563,2023-12-11T23:19:42Z
30.45878,-81.64541,2023-12-11T23:19:43Z
30.45873,-81.64518,2023-12-11T23:19:45Z
30.45868,-81.64489,2023-12-11T23:19:46Z
30.45864,-81.64461,2023-12-11T23:19:48Z
30.4586,-81.64436,2023-12-11T23:19:50Z
30.45843,-81.64316,2023-12-11T23:19:57Z
30.45836,-81.64277,2023-12-11T23:19:59Z
30.45829,-81.64216,2023-12-11T23:20:02Z
30.45824,-81.64187,2023-12-11T23:20:04Z
30.45819,-81.64159,2023-12-11T23:20:06Z
30.45813,-81.64118,2023-12-11T23:20:08Z
30.45809,-81.64083,2023-12-11T23:20:10Z
30.45796,-81.63975,2023-12-11T23:20:16Z
30.45796,-81.63975,2023-12-11T23:20:16Z
30.45796,-81.63975,2023-12-11T23:20:16Z
30.45793,-81.63942,2023-12-11T23:20:18Z
30.45794,-81.63912,2023-12-11T23:20:20Z
30.45781,-81.63833,2023-12-11T23:20:25Z
30.45769,-81.63771,2023-12-11T23:20:28Z
30.45735,-81.63645,2023-12-11T23:20:36Z
30.45719,-81.63557,2023-12-11T23:20:41Z
30.45719,-81.63557,2023-12-11T23:20:41Z
30.45717,-81.63524,2023-12-11T23:20:43Z
30.45695,-81.63389,2023-12-11T23:20:51Z
30.45669,-81.63272,2023-12-11T23:20:58Z
30.45652,-81.63166,2023-12-11T23:21:04Z
30.45626,-81.63022,2023-12-11T23:21:12Z
30.45558,-81.62657,2023-12-11T23:21:34Z
30.45555,-81.62642,2023-12-11T23:21:35Z
30.45545,-81.62592,2023-12-11T23:21:38Z
30.45539,-81.62561,2023-12-11T23:21:40Z
30.45533,-81.62538,2023-12-11T23:21:41Z
30.45528,-81.62518,2023-12-11T23:21:42Z
30.45524,-81.62505,2023-12-11T23:21:43Z
30.45516,-81.62478,2023-12-11T23:21:45Z
30.45507,-81.62452,2023-12-11T23:21:46Z
30.45498,-81.62426,2023-12-11T23:21:48Z
30.45476,-81.62372,2023-12-11T23:21:51Z
30.45447,-81.62313,2023-12-11T23:21:55Z
30.45432,-81.62283,2023-12-11T23:21:57Z
30.45417,-81.62259,2023-12-11T23:21:59Z
30.45403,-81.62234,2023-12-11T23:22:01Z
30.45252,-81.61998,2023-12-11T23:22:18Z
30.45196,-81.61912,2023-12-11T23:22:24Z
30.45155,-81.61849,2023-12-11T23:22:28Z
30.45155,-81.61849,2023-12-11T23:22:28Z
30.45044,-81.61709,2023-12-11T23:22:39Z
30.44993,-81.61645,2023-12-11T23:22:44Z
30.44841,-81.61476,2023-12-11T23:22:58Z
30.44728,-81.61347,2023-12-11T23:23:09Z
30.44703,-81.61326,2023-12-11T23:23:11Z
30.44693,-81.6132,2023-12-11T23:23:12Z
30.44671,-81.61311,2023-12-11T23:23:13Z
30.44661,-81.61311,2023-12-11T23:23:14Z
30.44547,-81.61308,2023-12-11T23:23:21Z
30.44494,-81.61302,2023-12-11T23:23:25Z
30.44374,-81.61301,2023-12-11T23:23:33Z
30.44374,-81.61301,2023-12-11T23:23:33Z
30.44388,-81.6137,2023-12-11T23:23:37Z
30.44393,-81.61399,2023-12-11T23:23:39Z
30.44398,-81.61423,2023-12-11T23:23:40Z
30.44412,-81.61497,2023-12-11T23:23:45Z
30.44435,-81.61621,2023-12-11T23:23:52Z
30.44441,-81.61646,2023-12-11T23:23:53Z
30.44452,-81.61706,2023-12-11T23:23:57Z
30.44453,-81.61711,2023-12-11T23:23:57Z
30.44468,-81.61789,2023-12-11T23:24:02Z
30.44477,-81.61836,2023-12-11T23:24:05Z
30.44478,-81.61841,2023-12-11T23:24:05Z
30.44483,-81.61868,2023-12-11T23:24:06Z
30.44495,-81.61934,2023-12-11T23:24:10Z
30.44498,-81.61949,2023-12-11T23:24:11Z
30.44511,-81.62016,2023-12-11T23:24:15Z
30.44511,-81.62016,2023-12-11T23:24:15Z
30.44697,-81.62022,2023-12-11T23:24:28Z
30.44703,-81.62023,2023-12-11T23:24:28Z
30.44709,-81.62025,2023-12-11T23:24:28Z
30.44714,-81.62028,2023-12-11T23:24:29Z
30.44714,-81.62028,2023-12-11T23:24:29Z
30.44716,-81.62031,2023-12-11T23:24:29Z
30.44718,-81.62038,2023-12-11T23:24:29Z
30.44719,-81.62046,2023-12-11T23:24:30Z
30.44719,-81.62056,2023-12-11T23:24:30Z
30.44718,-81.62107,2023-12-11T23:24:33Z
30.44717,-81.62134,2023-12-11T23:24:35Z
30.44717,-81.62134,2023-12-11T23:24:35Z
30.44789,-81.62136,2023-12-11T23:24:40Z
30.44858,-81.62139,2023-12-11T23:24:44Z
30.4491,-81.62142,2023-12-11T23:24:48Z
30.44954,-81.62144,2023-12-11T23:24:51Z
30.45036,-81.62147,2023-12-11T23:24:56Z
30.4507,-81.62149,2023-12-11T23:24:59Z
30.45112,-81.6215,2023-12-11T23:25:01Z
30.45156,-81.62151,2023-12-11T23:25:04Z
30.45214,-81.62154,2023-12-11T23:25:08Z
30.45214,-81.62154,2023-12-11T23:25:08Z
30.45205,-81.62344,2023-12-11T23:25:19Z
30.45205,-81.62344,2023-12-11T23:25:19Z
30.45205,-81.62344,2023-12-11T23:25:19Z
30.45214,-81.62154,2023-12-11T23:25:30Z
30.45214,-81.62154,2023-12-11T23:25:30Z
30.45156,-81.62151,2023-12-11T23:25:34Z
30.45112,-81.6215,2023-12-11T23:25:37Z
30.4507,-81.62149,2023-12-11T23:25:40Z
30.45036,-81.62147,2023-12-11T23:25:42Z
30.44954,-81.62144,2023-12-11T23:25:47Z
30.4491,-81.62142,2023-12-11T23:25:50Z
30.44858,-81.62139,2023-12-11T23:25:54Z
30.44789,-81.62136,2023-12-11T23:25:58Z
30.44717,-81.62134,2023-12-11T23:26:03Z
30.44717,-81.62134,2023-12-11T23:26:03Z
30.44714,-81.62231,2023-12-11T23:26:09Z
30.4471,-81.62344,2023-12-11T23:26:15Z
30.44708,-81.62349,2023-12-11T23:26:16Z
30.44706,-81.62352,2023-12-11T23:26:16Z
30.44703,-81.62355,2023-12-11T23:26:16Z
30.44698,-81.62356,2023-12-11T23:26:16Z
30.44575,-81.62349,2023-12-11T23:26:25Z
30.44575,-81.62349,2023-12-11T23:26:25Z
30.4458,-81.62371,2023-12-11T23:26:26Z
30.44603,-81.62493,2023-12-11T23:26:33Z
30.4463,-81.62632,2023-12-11T23:26:41Z
30.44653,-81.62752,2023-12-11T23:26:48Z
30.44662,-81.62796,2023-12-11T23:26:51Z
30.44665,-81.62814,2023-12-11T23:26:52Z
30.44686,-81.62921,2023-12-11T23:26:58Z
30.44696,-81.62971,2023-12-11T23:27:01Z
30.44757,-81.63289,2023-12-11T23:27:20Z
30.44778,-81.634,2023-12-11T23:27:27Z
30.44815,-81.63591,2023-12-11T23:27:38Z
30.44818,-81.63611,2023-12-11T23:27:39Z
30.44821,-81.63639,2023-12-11T23:27:41Z
30.44821,-81.63657,2023-12-11T23:27:42Z
30.4482,-81.63677,2023-12-11T23:27:43Z
30.44818,-81.63697,2023-12-11T23:27:44Z
30.44815,-81.63717,2023-12-11T23:27:45Z
30.44811,-81.6374,2023-12-11T23:27:47Z
30.44804,-81.63766,2023-12-11T23:27:48Z
30.44795,-81.63796,2023-12-11T23:27:50Z
30.44791,-81.63811,2023-12-11T23:27:51Z
30.44784,-81.63828,2023-12-11T23:27:52Z
30.44784,-81.63829,2023-12-11T23:27:52Z
30.44778,-81.63843,2023-12-11T23:27:53Z
30.44768,-81.63863,2023-12-11T23:27:54Z
